Tagging,rank,news_type,hash_id,old_hash_id,type,version,Author,Content,Source URL,Source Name,Title,Important,Image URL,Shortened URL,Score,Categories,Relevancy_tags,Country_code,Impressive_score,targeted_city,created_at,position_start_time,position_expire_time,gallery_image_urls,full_gallery_urls,bottom_headline,bottom_text,bottom_panel_link,dfp_tags,trackers
national,273,NEWS,iylaajpi-1,cyberabad-loses-₹23234-crore-to-cybercriminals-1703419714860,NEWS,1,Fazil Muhammed,"The Cyberabad Police Commissionerate recorded a quantum jump in money lost in cybercrime cases registered in 2023, while pegging the total reported loss at ₹232.34 crore. The police said 2023 saw a year-on-year increase of 248.52 percent in money lost to cyber fraudsters. The recovery rate, too, was higher in 2023, with the police taking back more than ₹46 crore.",https://thesouthfirst.com/telangana/cyberabad-residents-lost-over-%e2%82%b9232-crore-to-cyber-criminals-in-2023/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,The South First,Cyberabad loses ₹232.34 crore to cybercriminals,False,https://nis-gs.pix.in/inshorts/images/v1/variants/jpg/m/2023/12_dec/24_sun/img_1703419628340_413.jpg?,https://shrts.in/oEu7v,600,"politics, national, technology","politics, national, technology",IN,10.71,,1703419714000,1970-01-01T00:00:00Z,2023-12-25T12:07:31.035Z,[],[],"5,342 cases in the current calendar year",Tap here to read more,https://thesouthfirst.com/telangana/cyberabad-residents-lost-over-%e2%82%b9232-crore-to-cyber-criminals-in-2023/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"score:600,news:default,cat:politics,cat:national,cat:technology,hash:1",[]
national,274,NEWS,zef0fpzr-1,oil-spill-tn-cm-stalin-announces-₹868-crore-aid-1703419565713,NEWS,0,Fazil Muhammed,"Tamil Nadu Chief Minister MK Stalin ordered cash assistance ranging between ₹7,500 and ₹12,500 to 9,001 families affected by the oil spill in north Chennai. He also directed authorities to disburse ₹10,000 to each of the 787 affected boats. Due to Cyclone Michaung-triggered rains and floods, oil spillage surfaced in the Kosasthalaiyar River.  The oil spill affected 9,001 families.",https://thesouthfirst.com/tamilnadu/tn-cm-stalin-announces-%e2%82%b98-68-crore-in-cash-aid-to-9001-families-hit-by-oil-spill/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,The South First,Oil spill: TN CM Stalin announces ₹8.68 crore aid,False,https://nis-gs.pix.in/inshorts/images/v1/variants/jpg/m/2023/12_dec/24_sun/img_1703419301082_588.jpg?,https://shrts.in/etEbe,600,"politics, national","politics, national",IN,10.559999999999999,,1703419565000,1970-01-01T00:00:00Z,2023-12-25T12:05:30.255Z,[],[],"CM directed to issue ₹10,000 to affected boats.",Tap here to read more,https://thesouthfirst.com/tamilnadu/tn-cm-stalin-announces-%e2%82%b98-68-crore-in-cash-aid-to-9001-families-hit-by-oil-spill/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"score:600,news:default,cat:politics,cat:national,hash:5",[]
national,275,NEWS,ddzprqru-1,ahead-of-andhra-polls-prashanth-kishor-meets-chandrababu-naidu-1703419248764,NEWS,1,Fazil Muhammed,Political strategist-turned-politician Prashanth Kishor visited Vijayawada along with TDP scion Nara Lokesh and met party chief N Chandrababu Naidu on Saturday. The former I-PAC advisor was a strategist to YSRCP's Jagan Mohan Reddy during the last elections. I-PAC clarified on X that it will continue to work with the YSRCP for the upcoming elections.,https://thesouthfirst.com/andhrapradesh/ahead-of-andhra-polls-cm-jagans-former-poll-strategist-prashant-kishor-meets-chandrababu-naidu/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,thesouthfirst.com,Ahead of Andhra polls Prashant Kishor meets Chandrababu Naidu,False,https://nis-gs.pix.in/inshorts/images/v1/variants/jpg/m/2023/12_dec/24_sun/img_1703419208578_828.jpg?,https://shrts.in/PpPmo,600,"politics, national","politics, national",IN,10.559999999999999,,1703419248000,1970-01-01T00:00:00Z,2023-12-25T12:00:10.989Z,[],[],The meeting gained political significance,Tap here to read more,https://thesouthfirst.com/andhrapradesh/ahead-of-andhra-polls-cm-jagans-former-poll-strategist-prashant-kishor-meets-chandrababu-naidu/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"score:600,news:default,cat:politics,cat:national,hash:8",[]
national,276,NEWS,lvmltg5h-1,will-take-padma-shri-back-if-brij-bhushan-his-aides-are-kept-away-punia-1703418342435,NEWS,0,Sakshita Khosla,"Wrestler Bajrang Punia said government took the ""right decision"" by suspending the newly-elected Wrestling Federation of India (WFI). He said he'd take his Padma Shri back 'if government keeps Brij Bhushan and his aides away' from WFI. Punia had left the honour on a footpath near Delhi's Kartavya Path after he was stopped from returning it to PM Narendra Modi.",https://www.freepressjournal.in/amp/sports/bajrang-punia-ready-to-take-back-padma-shri-after-sports-ministry-suspends-wfi-says-trolls-are-calling-us-desh-drohi?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,Free Press Journal,Will take Padma Shri back if Brij Bhushan & his aides are kept away: Punia,False,https://nis-gs.pix.in/inshorts/images/v1/variants/jpg/m/2023/12_dec/24_sun/img_1703417649636_900.jpg?,https://shrts.in/xGLj6,800,"sports, national","national, sports",IN,12.93,,1703418342000,1970-01-01T00:00:00Z,2023-12-25T11:34:36.365Z,[],[],Trolls are calling us 'desh drohi': Punia,Tap to know more,https://www.freepressjournal.in/amp/sports/bajrang-punia-ready-to-take-back-padma-shri-after-sports-ministry-suspends-wfi-says-trolls-are-calling-us-desh-drohi?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"score:800,news:default,cat:sports,cat:national,hash:9",[]
national,277,NEWS,zruwqdmw-1,dead-employee-assigned-duty-for-guv-anandibens-visit-in-up-clerk-suspended-1703417590763,NEWS,0,Deepika Bhatt,A clerk working at the Chief Medical Officer's office in Uttar Pradesh's Ballia has been suspended after he allotted duty to a deceased employee during Governor Anandiben Patel's visit. The Chief Medical Officer said that the clerk also did not assign someone to test the food meant to be served during the event. Disciplinary action has been initiated against him.,https://theprint.in/india/clerk-suspended-for-allotting-duty-to-deceased-employee-during-up-governors-visit/1898905/?amp=&utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,The Print,"Dead employee assigned duty for Guv Anandiben's visit in UP, clerk suspended",False,https://nis-gs.pix.in/inshorts/images/v1/variants/jpg/m/2023/12_dec/24_sun/img_1703415455678_36.jpg?,https://shrts.in/3qp9m,800,national,national,IN,12.33,,1703417590000,1970-01-01T00:00:00Z,2023-12-25T11:32:03.851Z,[],[],Patel had visited Ballia on November 26,Tap to read more,https://theprint.in/india/clerk-suspended-for-allotting-duty-to-deceased-employee-during-up-governors-visit/1898905/?amp=&utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"score:800,news:default,cat:national,hash:3",[]
national,278,NEWS,y6ta9obk-1,34yearold-indian-man-runs-104-km-barefoot-in-dubai-in-17-hours-1703417178552,NEWS,0,Nidhi Sinha,"A 34-year-old Bengaluru-based Keralite ran barefoot on streets of Dubai to raise awareness about climate change. Ultramarathon runner Aakash Nambiar, also known as 'Barefoot Mallu', covered 104 km in 17 hours and 20 minutes. His journey started from Love Lake and ended at Burj Khalifa at around midnight. He said he ran barefoot except for ""last few stretches at night"".",https://www.timesnownews.com/bengaluru/bengaluru-man-runs-104-km-barefoot-in-dubai-to-address-climate-change-article-106235412/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,Times Now,34-year-old Indian man runs 104 km barefoot in Dubai in 17 hours,False,https://nis-gs.pix.in/inshorts/images/v1/variants/jpg/m/2023/12_dec/24_sun/img_1703414934152_430.jpg?,https://shrts.in/r4Mx6,600,national,national,IN,10.33,,1703417178000,1970-01-01T00:00:00Z,2023-12-25T11:25:26.297Z,[],[],'Why Dubai? Because COP28 just got over here',He wrote on Instagram,https://www.moneycontrol.com/news/trends/to-address-climate-change-bengaluru-man-runs-104-km-barefoot-in-dubai-days-after-cop28-summit-11949191.html/amp?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"score:600,news:default,cat:national,hash:3",[]
national,279,NEWS,eqligsqg-1,iitbombay-gets-₹57-crore-from-class-of-1998-highestever-by-a-single-class-1703417075644,NEWS,0,Hiral Goyal,"The 1998 batch of IIT-Bombay has donated record ₹57 crore to the institution. More than 200 alumni contributed to this fund, which will be used to create hostels, set up a new AI lab, and to give scholarships. This is the highest combined contribution by a single class, breaking the previous record of ₹41 crore set by Class of 1971.",https://indianexpress.com/article/education/iit-bombays-class-of-1998-gifts-rs-57-cr-to-alma-mater-9081088/lite/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,The Indian Express,"IIT-Bombay gets ₹57 crore from Class of 1998, highest-ever by a single class",False,https://nis-gs.pix.in/inshorts/images/v1/variants/jpg/m/2023/12_dec/24_sun/img_1703415727113_246.jpg?,https://shrts.in/1roVk,800,"education, national",education,IN,13,,1703417075000,1970-01-01T00:00:00Z,2023-12-25T11:18:32.493Z,[],[],Top global executives contributed to the fund,Tap here to know more about them,https://indianexpress.com/article/education/iit-bombays-class-of-1998-gifts-rs-57-cr-to-alma-mater-9081088/lite/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"score:800,news:default,cat:education,cat:national,hash:5,noads:true",[]
national,280,NEWS,cbldnscv-1,dense-to-very-dense-fog-warning-issued-for-several-states-list-released-1703417031929,NEWS,0,Anmol Sharma,"IMD has issued dense to very dense fog warning for several states for next few days. It's very likely over Punjab and Haryana from December 25 to 28. It's likely over Uttar Pradesh and Madhya Pradesh on December 25 and 26. Assam, Meghalaya, Nagaland, Manipur, Mizoram and Tripura may witness dense to very dense fog from December 26 to 28.",https://internal.imd.gov.in/section/nhac/dynamic/allindianew.pdf?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,IMD,"Dense to very dense fog warning issued for several states, list released",False,https://nis-gs.pix.in/inshorts/images/v1/variants/jpg/m/2023/12_dec/24_sun/img_1703416181475_968.jpg?,https://shrts.in/DRL5e,800,national,national,IN,12.33,,1703417031000,1970-01-01T00:00:00Z,2023-12-25T11:19:59.04Z,[],[],To view the full bulletin issued by IMD,Tap here,https://internal.imd.gov.in/section/nhac/dynamic/allindianew.pdf?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"score:800,news:default,cat:national,hash:3",[]
national,281,NEWS,6mdbl1vk-1,nonalcoholic-beer-wine-mocktails-set-gen-z-party-trend-1703416943363,NEWS,1,Swarna Srikanth,"Gone are the days when people believed that parties were boring without alcohol. These days, people continue to say cheers and chug a beer, however, to celebrate sober. There's a twist in the drinking trend that you need to know about. It's about people wanting to sip and dance with wine and whiskey but in a non-alcoholic way.",https://www.freepressjournal.in/amp/lifestyle/celebrating-sober-are-non-alcoholic-drinks-setting-the-party-trend?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,Free Press Journal,"Non-alcoholic beer, wine & mocktails set Gen Z party trend",False,https://nis-gs.pix.in/inshorts/images/v1/variants/jpg/m/2023/12_dec/24_sun/img_1703416742349_145.jpg?,https://shrts.in/sN1tj,600,"Feel_Good_Stories, Health___Fitness, national","Feel_Good_Stories, Health___Fitness, national",IN,11,,1703416943000,1970-01-01T00:00:00Z,2023-12-25T11:21:41.911Z,[],[],Here's what mixologists & tipplers say,Tap to read entire article,https://www.freepressjournal.in/amp/lifestyle/celebrating-sober-are-non-alcoholic-drinks-setting-the-party-trend?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"score:600,news:default,cat:Feel_Good_Stories,cat:Health___Fitness,cat:national,hash:9",[]
national,282,NEWS,xf8zsgg7-1,professor-shows-dating-profiles-of-female-students-in-class-in-haryana-booked-1703416566812,NEWS,0,Shalini Ojha,"The Haryana Police on Friday filed a case against Sameena Dalwai, a professor at privately-run OP Jindal Global University after she exhibited dating profiles of female students in class. In the complaint, the Haryana State Commission for Women Renu Bhatia accused her of outraging the modesty of students. The incident happened in September and no one has been arrested. ",https://theprint.in/india/bumble-saga-jindal-university-prof-booked-for-exhibiting-students-dating-profiles-in-class/1898822/?amp=&utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,The Print,"Professor shows dating profiles of female students in class in Haryana, booked",False,https://nis-gs.pix.in/inshorts/images/v1/variants/jpg/m/2023/12_dec/24_sun/img_1703415395928_859.jpg?,https://shrts.in/JV6kU,800,"education, national",national,IN,13,,1703416566000,1970-01-01T00:00:00Z,2023-12-25T11:05:35.024Z,[],[],Bhatia visited campus in Nov over the incident,Tap to know more,https://theprint.in/india/bumble-saga-jindal-university-prof-booked-for-exhibiting-students-dating-profiles-in-class/1898822/?amp=&utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"score:800,news:default,cat:education,cat:national,hash:6,noads:true",[]
national,283,NEWS,kvpc1lgw-1,take-care-of-your-health-said-iit-kanpur-professor-moments-before-collapsing-dying-1703416240696,NEWS,0,Sakshita Khosla,"IIT Kanpur Dean of Students Affairs Sameer Khandekar was delivering a lecture on good health when he collapsed on the stage and passed away of a cardiac arrest on December 22, reports said. Professor Khandekar's final words were, ""Take care of your health"", Hindustan Times reported, citing people present there. He had reportedly been battling health issues since 2019.",https://www.hindustantimes.com/cities/others/kanpur-shocker-iit-dean-collapses-on-dais-dies-giving-lecture-on-good-health-101703332582288-amp.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,Hindustan Times,"'Take care of your health,' said IIT Kanpur professor moments before collapsing, dying",False,https://nis-gs.pix.in/inshorts/images/v1/variants/jpg/m/2023/12_dec/24_sun/img_1703415419447_692.jpg?,https://shrts.in/jxmtq,800,"education, national, Health___Fitness","health_and_fitness, education",IN,13,,1703416240000,1970-01-01T00:00:00Z,2023-12-25T11:09:54.392Z,[],[],'We mourn the loss of a humble soul',IIT Kanpur said on Khandekar's demise,https://inshorts.com/en/amp_news/iitkanpur-professor-sameer-khandekar-dies-on-stage-while-delivering-speech-1703351368803?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"score:800,news:default,cat:education,cat:national,cat:Health___Fitness,hash:9,noads:true",[]
national,284,NEWS,7i8vka7b-1,havent-seen-anything-in-writing-sakshee-on-wfis-suspension-1703415594107,NEWS,0,Nakul Ahuja,"Indian wrestler Sakshee Malikkh has reacted to the suspension of the newly elected WFI body, saying she hadn't seen anything in writing yet. ""This has happened for the betterment of the wrestlers. We had been saying this was the fight of daughters and sisters,"" she said. Sakshee had announced her retirement from wrestling after Sanjay Singh was appointed WFI chief. ",https://www.freepressjournal.in/amp/sports/have-not-seen-anything-in-writing-yet-sakshi-malik-on-wfis-suspension-by-sports-ministry-watch?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,Free Press Journal,Haven't seen anything in writing: Sakshee on WFI's suspension,False,https://nis-gs.pix.in/inshorts/images/v1/variants/jpg/m/2023/12_dec/24_sun/img_1703414355818_429.jpg?,https://shrts.in/bdZPr,800,"sports, national","national, sports",IN,12.93,,1703415594000,1970-01-01T00:00:00Z,2023-12-25T10:46:34.071Z,[],[],'Have nothing to do with newly elected WFI body',My focus is on 2024 LS polls: Brij Bhushan Singh,https://www.freepressjournal.in/amp/sports/have-not-seen-anything-in-writing-yet-sakshi-malik-on-wfis-suspension-by-sports-ministry-watch?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts,"score:800,news:default,cat:sports,cat:national,hash:3,noads:true",[]
